city,name,latitude,longitude,address,rating,user_ratings_total
Nevsehir,Kizilcukur Valley(Gun batimi),38.6531327,34.8620569,"Yukarı Kızılçukur Vadisi, 50500 Ürgüp/Nevşehir, Türkiye",4.7,4187
Nevsehir,Sword Valley,38.6494197,34.8419596,"İsali - Gaferli - Avcılar, JRXR+QQ, 50180 Göreme/Nevşehir Merkez/Nevşehir, Türkiye",4.8,39
Trabzon,Zagnos Valley Park,41.0039718,39.7182714,"Gülbaharhatun, Şenol Güneş Cd. No:15, 61040 Trabzon Merkez/Trabzon, Türkiye",4.2,3941
Trabzon,Trabzon Botanical Garden,40.986142,39.7087841,"Çamoba, 61000 Ortahisar/Trabzon, Türkiye",4.5,5132
Trabzon,Altindere Valley National Park,40.6938741,39.65916929999999,"Merkez Mahallesi, Atatürk Cd. No:41, 61750 Maçka/Trabzon, Türkiye",4.4,6362
Trabzon,Trabzon City Museum,41.00595680000001,39.7280376,"Kemerkaya, Kahramanmaraş Cd. No:14, 61200 Ortahisar/Trabzon, Türkiye",4.5,932
Trabzon,Gulbahar Hatun Mosque,41.0033767,39.7162229,"Gülbaharhatun, Şenol Güneş Cd. No:17, 61040 Trabzon Merkez/Ortahisar/Trabzon, Türkiye",4.7,577
Trabzon,Girls Monastery,40.9979823,39.7285336,"Boztepe, Merkez, Mht. Coşkun Karaağaçlı Cd. No:30, 61030 Ortahisar/Trabzon, Türkiye",4.1,780
Trabzon,Trabzon History Museum,41.0050183,39.7211763,"Ortahisar, 8, Sarayatik Cami Sk., 61030 Trabzon Merkez, Türkiye",4.2,425
Trabzon,Cal Cave,40.86519620000001,39.3795313,"Çalköy, 61390 Düzköy/Trabzon, Türkiye",4.4,8359
Trabzon,Kanuni Evi,41.0047124,39.71888819999999,"Ortahisar, Zağnos Cd. 21 A, 61030 Trabzon Merkez/Trabzon, Türkiye",4.4,432
Trabzon,Sümela Monastery,40.6901226,39.6583949,"Altındere, Altindere Valley National Park, 61750 Maçka/Trabzon, Türkiye",4.1,14438
Trabzon,Sultan Murat Plateau,40.6437129,40.1509204,"Ataköy, J5V2+8H, 61940 Çaykara/Trabzon, Türkiye",4.5,6998
Trabzon,Meydan,41.0055466,39.7314585,"İskenderpaşa, Belediye Cd. NO:25, 61100 Ortahisar/Trabzon, Türkiye",4.5,1473
Trabzon,Bay Panorama,41.0085787,39.7332437,"İskenderpaşa, Devlet Sahil Yolu Cd. 3/D, 61100 Ortahisar/Trabzon, Türkiye",4.8,4
Trabzon,ممشى ومطل طرابزون Walkway and Trabzon view,40.99749569999999,39.7290734,"Boztepe, İran Cd. No:170, 61030 Trabzon Merkez/Trabzon, Türkiye",4.6,177
Trabzon,100th Anniversary Park,41.000324,39.7653811,"Kalkınma, 61080 Trabzon Merkez/Trabzon, Türkiye",4.3,977
Trabzon,Boztepe Yürüyüş Yolu ve Seyir Terası,40.9977633,39.729373,"Boztepe, İran Cd., 61000 boztepe/Trabzon, Türkiye",4.6,239
Trabzon,Kalyan lake,40.856139,39.697614,"Merkez, VM4X+F2, 61770 Maçka/Trabzon, Türkiye",4.2,42
Trabzon,trabzontourism,41.0059545,39.7224257,"No:19 çarşı mahallesi tabakhane sokak Anadolu işhanı، no 19، 61040 Ortahisar/Trabzon, Türkiye",4.3,85
Trabzon,Hıdırnebi Yaylası,40.9552347,39.4325845,"Kuruçam, Hidirnebi Yaylasi, 61300 Akçaabat/Trabzon, Türkiye",4.5,8735
Trabzon,Karadag,41.00145,39.7177999,"Çarşı, Balık Pazarı Sok. No:29, 61030 Trabzon Merkez/Trabzon, Türkiye",4.7,18
Trabzon,İsmail Hakkı Berkmen Tarih Merkezi,41.00450590000001,39.7169124,"Gülbaharhatun, 61040 Trabzon Merkez/Trabzon, Türkiye",3.9,14
Trabzon,Abdülhamit Çeşmesi,41.0069394,39.7350716,"İskenderpaşa, Trabzon Limanı No:45, 61100 Trabzon Merkez/Trabzon, Türkiye",3.3,3
Trabzon,Kaymaklı Manastırı,40.9818568,39.7444907,"Çukurçayır, 61000 Trabzon Merkez/Trabzon, Türkiye",3.4,65
Trabzon,Trabzon Castle,41.0010754,39.718927,"Ortahisar, Burç Sk. No:10, 61030 Trabzon Merkez/Trabzon, Türkiye",3.9,1379
Trabzon,Eyof Park,41.0015812,39.761026,"Kalkınma, 61080 Trabzon Merkez/Trabzon, Türkiye",4.3,1523
Trabzon,Boztepe Observation Deck,40.9991607,39.7339178,"Esentepe, 412. Sk. No:17, 61220 Trabzon Merkez/Trabzon, Türkiye",4.3,426
Trabzon,Taşhan,41.0072648,39.7238924,"Çarşı, Paşahamam Gç. No:6, 61200 Trabzon Merkez/Trabzon, Türkiye",4.3,4
